latitude,longitude,geometry,Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
37.77266854,-122.4331059,Point,2/6/08 7:10,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,PARK,NONE,700 Block of PAGE ST,-122.4331059,37.77266854
37.75597397,-122.3996375,Point,5/30/12 16:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,BAYVIEW,NONE,1000 Block of CAROLINA ST,-122.3996375,37.75597397
37.78331075,-122.4175307,Point,3/17/15 12:00,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,TENDERLOIN,NONE,LARKIN ST / EDDY ST,-122.4175307,37.78331075
37.78528427,-122.4094999,Point,12/27/11 23:45,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,TENDERLOIN,NONE,ELLIS ST / MASON ST,-122.4094999,37.78528427
37.74678209,-122.4759026,Point,4/1/04 8:08,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,TARAVAL,"ARREST, CITED",19TH AV / RIVERA ST,-122.4759026,37.74678209
37.7860677,-122.3929409,Point,3/20/03 19:00,LOITERING,UNLAWFUL ASSEMBLY,Thursday,SOUTHERN,NONE,1ST ST / HARRISON ST,-122.3929409,37.7860677
37.78476407,-122.4296407,Point,1/9/12 12:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,"ARREST, BOOKED",GEARY BL / BUCHANAN ST,-122.4296407,37.78476407
37.75941443,-122.4191968,Point,10/20/12 6:49,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,MISSION,"ARREST, BOOKED",2300 Block of MISSION ST,-122.4191968,37.75941443
37.71422854,-122.4657572,Point,10/17/03 21:05,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Friday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.4657572,37.71422854
37.77256585,-122.4841949,Point,4/2/07 1:30,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,RICHMOND,NONE,25TH AV / FULTON ST,-122.4841949,37.77256585
37.71064882,-122.4083551,Point,6/9/14 19:25,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,INGLESIDE,NONE,900 Block of RUTLAND ST,-122.4083551,37.71064882
37.77189574,-122.4320956,Point,12/15/06 23:30,NON-CRIMINAL,LOST PROPERTY,Friday,NORTHERN,NONE,HAIGHT ST / STEINER ST,-122.4320956,37.77189574
37.77334929,-122.4669507,Point,12/26/08 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,FULTON ST / 9TH AV,-122.4669507,37.77334929
37.78992,-122.4220627,Point,3/9/05 11:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,NORTHERN,NONE,1500 Block of VANNESS AV,-122.4220627,37.78992
37.77643772,-122.501595,Point,5/8/05 5:15,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Sunday,RICHMOND,"ARREST, BOOKED",600 Block of 41ST AV,-122.501595,37.77643772
37.77481225,-122.4242465,Point,2/20/07 15:13,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,NORTHERN,"ARREST, CITED",OAK ST / OCTAVIA ST,-122.4242465,37.77481225
37.78236291,-122.4283105,Point,1/11/08 23:35,ASSAULT,BATTERY,Friday,NORTHERN,"ARREST, BOOKED",600 Block of WILLOW ST,-122.4283105,37.78236291
37.80265191,-122.4222527,Point,1/15/10 10:50,OTHER OFFENSES,HARASSING PHONE CALLS,Friday,NORTHERN,NONE,1100 Block of CHESTNUT ST,-122.4222527,37.80265191
37.76422056,-122.4196583,Point,3/4/09 17:25,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056
37.79791171,-122.4058622,Point,3/25/12 0:30,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.4058622,37.79791171
37.80163565,-122.4111807,Point,8/21/14 16:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,CENTRAL,NONE,1800 Block of POWELL ST,-122.4111807,37.80163565
37.79677689,-122.4006843,Point,11/11/08 12:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,CENTRAL,NONE,BATTERY ST / JACKSON ST,-122.4006843,37.79677689
37.72510727,-122.4312527,Point,4/28/03 20:13,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Monday,INGLESIDE,COMPLAINANT REFUSES TO PROSECUTE,LISBON ST / EXCELSIOR AV,-122.4312527,37.72510727
37.75729278,-122.3957719,Point,5/17/08 17:30,ASSAULT,THREATS AGAINST LIFE,Saturday,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.3957719,37.75729278
37.71331778,-122.4728759,Point,11/3/05 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TARAVAL,NONE,0 Block of CHUMASERO DR,-122.4728759,37.71331778
37.78520495,-122.419525,Point,10/18/05 16:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,NORTHERN,"ARREST, CITED",900 Block of POLK ST,-122.419525,37.78520495
37.77063059,-122.4124833,Point,10/19/07 23:00,VEHICLE THEFT,STOLEN TRUCK,Friday,SOUTHERN,NONE,11TH ST / HARRISON ST,-122.4124833,37.77063059
37.7875673,-122.4065923,Point,12/11/09 12:55,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,CENTRAL,NONE,STOCKTON ST / GEARY ST,-122.4065923,37.7875673
37.71732738,-122.430518,Point,7/9/08 17:20,ASSAULT,THREATS AGAINST LIFE,Wednesday,INGLESIDE,"ARREST, BOOKED",600 Block of MOSCOW ST,-122.430518,37.71732738
37.78418935,-122.4076335,Point,12/9/03 16:10,TRESPASS,TRESPASSING,Tuesday,SOUTHERN,"ARREST, CITED",800 Block of MARKET ST,-122.4076335,37.78418935
37.78277054,-122.4671023,Point,12/15/06 13:20,ASSAULT,BATTERY,Friday,RICHMOND,NONE,700 Block of CLEMENT ST,-122.4671023,37.78277054
37.76776217,-122.4068056,Point,11/27/13 10:45,ARSON,ATTEMPTED ARSON,Wednesday,MISSION,NONE,100 Block of UTAH ST,-122.4068056,37.76776217
37.76246277,-122.4346591,Point,12/30/07 2:22,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,MISSION,NONE,3900 Block of 17TH ST,-122.4346591,37.76246277
37.78506294,-122.406521,Point,12/2/06 12:45,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406521,37.78506294
37.78079066,-122.3996176,Point,2/10/10 9:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,4TH ST / HARRISON ST,-122.3996176,37.78079066
37.78269112,-122.4095367,Point,1/9/03 8:24,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Thursday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4095367,37.78269112
37.7899181,-122.4069776,Point,10/18/14 16:37,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,400 Block of STOCKTON ST,-122.4069776,37.7899181
37.76369793,-122.4151559,Point,3/2/04 21:50,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Tuesday,MISSION,"ARREST, CITED",17TH ST / FOLSOM ST,-122.4151559,37.76369793
37.80816605,-122.4166505,Point,11/13/12 11:20,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,CENTRAL,"ARREST, BOOKED",300 Block of JEFFERSON ST,-122.4166505,37.80816605
37.78139873,-122.4092477,Point,10/31/08 16:40,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,SOUTHERN,"ARREST, BOOKED",6TH ST / JESSIE ST,-122.4092477,37.78139873
37.77434145,-122.4241443,Point,9/14/09 6:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,NORTHERN,NONE,OCTAVIA ST / LILY ST,-122.4241443,37.77434145
37.79718541,-122.4235305,Point,10/28/14 7:43,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,NORTHERN,PSYCHOPATHIC CASE,2300 Block of VANNESS AV,-122.4235305,37.79718541
37.78091475,-122.4288554,Point,8/19/09 21:29,SECONDARY CODES,GANG ACTIVITY,Wednesday,NORTHERN,NONE,TURK ST / BUCHANAN ST,-122.4288554,37.78091475
37.77709095,-122.3949859,Point,3/19/15 16:08,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,SOUTHERN,"ARREST, BOOKED",4TH ST / TOWNSEND ST,-122.3949859,37.77709095
37.77181658,-122.4016581,Point,8/4/09 6:45,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,SOUTHERN,NONE,TOWNSEND ST / 7TH ST,-122.4016581,37.77181658
37.73726188,-122.4263767,Point,11/14/08 18:40,WARRANTS,WARRANT ARREST,Friday,INGLESIDE,"ARREST, BOOKED",200 Block of ARLINGTON ST,-122.4263767,37.73726188
37.78175113,-122.4110714,Point,3/30/15 15:06,ROBBERY,"ROBBERY, BODILY FORCE",Monday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113
37.77612419,-122.4871425,Point,2/21/05 13:30,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Monday,RICHMOND,NONE,2600 Block of BALBOA ST,-122.4871425,37.77612419
37.78305295,-122.4115931,Point,6/8/09 8:29,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,Monday,TENDERLOIN,"ARREST, CITED",100 Block of TURK ST,-122.4115931,37.78305295
37.79307342,-122.4085475,Point,9/21/03 17:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,NONE,SACRAMENTO ST / JOICE ST,-122.4085475,37.79307342
37.79692793,-122.4363186,Point,7/14/11 12:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,NORTHERN,NONE,2200 Block of UNION ST,-122.4363186,37.79692793
37.72983971,-122.4454517,Point,5/20/12 11:40,DISORDERLY CONDUCT,DISTURBING THE PEACE,Sunday,INGLESIDE,NONE,200 Block of FLOOD AV,-122.4454517,37.72983971
37.73085504,-122.3920742,Point,2/24/05 13:18,SUSPICIOUS OCC,UNUSUAL OCCURENCE,Thursday,BAYVIEW,NONE,THOMAS AV / 3RD ST,-122.3920742,37.73085504
37.73710164,-122.5042232,Point,4/16/14 12:40,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,TARAVAL,PSYCHOPATHIC CASE,2600 Block of 46TH AV,-122.5042232,37.73710164
37.77433216,-122.4124334,Point,7/26/13 23:20,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,SOUTHERN,NONE,200 Block of 9TH ST,-122.4124334,37.77433216
37.80525078,-122.4406228,Point,4/15/09 7:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,NORTHERN,NONE,400 Block of AVILA ST,-122.4406228,37.80525078
37.78601706,-122.4164598,Point,1/22/07 17:10,OTHER OFFENSES,PAROLE VIOLATION,Monday,TENDERLOIN,"ARREST, BOOKED",500 Block of HYDE ST,-122.4164598,37.78601706
37.77418236,-122.4478494,Point,1/22/14 11:33,OTHER OFFENSES,CONSPIRACY,Wednesday,PARK,"ARREST, BOOKED",100 Block of ASHBURY ST,-122.4478494,37.77418236
37.71943156,-122.4444769,Point,4/18/09 20:30,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,INGLESIDE,NONE,600 Block of GENEVA AV,-122.4444769,37.71943156
37.71940083,-122.3872348,Point,1/10/07 10:41,TRESPASS,TRESPASSING,Wednesday,BAYVIEW,"ARREST, BOOKED",0 Block of NICHOLS WY,-122.3872348,37.71940083
37.78849714,-122.388206,Point,7/17/11 17:04,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,SOUTHERN,"ARREST, CITED",500 Block of INTERSTATE80 HY,-122.388206,37.78849714
37.78307912,-122.3936227,Point,6/3/06 19:19,WARRANTS,WARRANT ARREST,Saturday,SOUTHERN,"ARREST, BOOKED",2ND ST / BRYANT ST,-122.3936227,37.78307912
37.80604989,-122.4411467,Point,12/24/12 17:00,NON-CRIMINAL,FOUND PROPERTY,Monday,NORTHERN,NONE,400 Block of MARINA BL,-122.4411467,37.80604989
37.72959507,-122.4934685,Point,1/23/04 2:45,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,TARAVAL,JUVENILE CITED,SUNSET BL / LAKE MERCED BL,-122.4934685,37.72959507
37.77542071,-122.4034048,Point,7/9/13 18:30,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
37.77542071,-122.4034048,Point,1/25/07 11:45,NON-CRIMINAL,LOST PROPERTY,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
37.7826335,-122.4148786,Point,6/30/05 20:50,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.4148786,37.7826335
37.76274366,-122.4217477,Point,10/9/10 21:45,NON-CRIMINAL,TURNED IN GUN,Saturday,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366
37.72272704,-122.4361945,Point,6/27/12 17:00,NON-CRIMINAL,AIDED CASE,Wednesday,INGLESIDE,PSYCHOPATHIC CASE,4700 Block of MISSION ST,-122.4361945,37.72272704
37.78097067,-122.4087106,Point,2/26/12 0:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,SOUTHERN,NONE,6TH ST / MISSION ST,-122.4087106,37.78097067
37.7553268,-122.4592387,Point,11/4/10 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,100 Block of CRESTMONT DR,-122.4592387,37.7553268
37.78465763,-122.4144332,Point,5/20/06 23:50,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
37.78327673,-122.4140811,Point,1/10/06 14:55,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.4140811,37.78327673
37.79801347,-122.4050655,Point,8/25/12 1:00,NON-CRIMINAL,LOST PROPERTY,Saturday,CENTRAL,NONE,400 Block of BROADWAY ST,-122.4050655,37.79801347
37.76952623,-122.4507099,Point,6/17/07 18:33,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,PARK,NONE,HAIGHT ST / COLE ST,-122.4507099,37.76952623
37.71750387,-122.4596892,Point,8/24/03 1:05,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,TARAVAL,NONE,200 Block of THRIFT ST,-122.4596892,37.71750387
37.78719796,-122.4090552,Point,1/26/14 11:00,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,CENTRAL,"ARREST, BOOKED",300 Block of GEARY ST,-122.4090552,37.78719796
37.78555997,-122.4162269,Point,2/21/04 3:45,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Saturday,TENDERLOIN,NONE,500 Block of HYDE ST,-122.4162269,37.78555997
37.75827216,-122.4381032,Point,5/30/06 21:00,MISSING PERSON,FOUND PERSON,Tuesday,MISSION,NONE,200 Block of EUREKA ST,-122.4381032,37.75827216
37.72364799,-122.46023,Point,5/17/08 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,DEMONTFORT AV / FAXON AV,-122.46023,37.72364799
37.78418891,-122.4101352,Point,6/2/11 17:00,VEHICLE THEFT,STOLEN TRUCK,Thursday,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101352,37.78418891
37.77315588,-122.4450865,Point,7/23/14 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,PARK,NONE,1600 Block of FELL ST,-122.4450865,37.77315588
37.77862708,-122.3991515,Point,12/26/13 11:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,SOUTHERN,NONE,600 Block of BRYANT ST,-122.3991515,37.77862708
37.7963439,-122.4005171,Point,7/14/06 15:55,ROBBERY,ROBBERY OF A BANK WITH A GUN,Friday,CENTRAL,"ARREST, BOOKED",500 Block of BATTERY ST,-122.4005171,37.7963439
37.76245918,-122.4357738,Point,8/18/03 23:45,WARRANTS,WARRANT ARREST,Monday,MISSION,"ARREST, BOOKED",2400 Block of MARKET ST,-122.4357738,37.76245918
37.78491247,-122.4086486,Point,2/18/09 8:04,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.4086486,37.78491247
37.79494059,-122.4080832,Point,12/28/14 12:30,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,STOCKTON ST / WASHINGTON ST,-122.4080832,37.79494059
37.78640447,-122.4085197,Point,2/7/11 8:10,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Monday,TENDERLOIN,NONE,200 Block of OFARRELL ST,-122.4085197,37.78640447
37.78399992,-122.4159106,Point,1/12/11 19:35,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,TENDERLOIN,"ARREST, BOOKED",300 Block of HYDE ST,-122.4159106,37.78399992
37.78844612,-122.4336769,Point,12/24/07 14:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.4336769,37.78844612
37.71332612,-122.4148621,Point,7/22/09 3:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,INGLESIDE,NONE,1600 Block of VISITACION AV,-122.4148621,37.71332612
37.78402805,-122.4193663,Point,3/6/08 5:27,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,NORTHERN,"ARREST, BOOKED",ELLIS ST / POLK ST,-122.4193663,37.78402805
37.77537351,-122.4017871,Point,9/1/09 12:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,SOUTHERN,NONE,500 Block of 6TH ST,-122.4017871,37.77537351
37.75914331,-122.3894349,Point,1/9/14 12:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,BAYVIEW,NONE,1000 Block of TENNESSEE ST,-122.3894349,37.75914331
37.7895777,-122.4365226,Point,12/14/05 20:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,RICHMOND,NONE,2600 Block of SACRAMENTO ST,-122.4365226,37.7895777
37.77255236,-122.4415614,Point,7/1/12 22:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,PARK,NONE,1300 Block of OAK ST,-122.4415614,37.77255236
37.77542071,-122.4034048,Point,8/24/10 9:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
37.75320412,-122.4038987,Point,1/1/06 1:24,ASSAULT,BATTERY OF A POLICE OFFICER,Sunday,MISSION,"ARREST, BOOKED",2400 Block of 24TH ST,-122.4038987,37.75320412
37.75863241,-122.4190527,Point,9/4/09 22:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,MISSION,NONE,MISSION ST / 20TH ST,-122.4190527,37.75863241
37.78675035,-122.4641702,Point,7/2/10 22:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,RICHMOND,NONE,400 Block of LAKE ST,-122.4641702,37.78675035
37.77958458,-122.41677,Point,3/20/13 9:09,NON-CRIMINAL,"AIDED CASE, DOG BITE",Wednesday,NORTHERN,"ARREST, CITED",LARKIN ST / FULTON ST,-122.41677,37.77958458
37.72984801,-122.3904123,Point,3/26/06 18:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,BAYVIEW,"ARREST, BOOKED",1500 Block of THOMAS AV,-122.3904123,37.72984801
37.74089768,-122.3847096,Point,3/10/06 4:27,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,BAYVIEW,"ARREST, BOOKED",EVANS AV / MENDELL ST,-122.3847096,37.74089768
37.76668522,-122.4578372,Point,8/28/10 7:46,OTHER OFFENSES,VIOLATION OF PARK CODE,Saturday,PARK,"ARREST, CITED",1100 Block of ARGUELLO BL,-122.4578372,37.76668522
37.7318349,-122.4566521,Point,1/11/04 20:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,300 Block of COLON AV,-122.4566521,37.7318349
37.78515356,-122.433505,Point,3/31/03 18:49,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,NORTHERN,"ARREST, BOOKED",1900 Block of POST ST,-122.433505,37.78515356
37.79855258,-122.4239859,Point,9/7/11 23:30,VEHICLE THEFT,STOLEN TRUCK,Wednesday,NORTHERN,NONE,UNION ST / VANNESS AV,-122.4239859,37.79855258
37.72549691,-122.4342633,Point,11/16/13 1:30,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,INGLESIDE,NONE,4500 Block of MISSION ST,-122.4342633,37.72549691
37.76735611,-122.4523313,Point,12/4/11 18:15,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,PARK,NONE,100 Block of BEULAH ST,-122.4523313,37.76735611
37.71314522,-122.4337082,Point,5/27/14 18:34,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,INGLESIDE,NONE,MOSCOW ST / GENEVA AV,-122.4337082,37.71314522
37.77745666,-122.4131609,Point,8/2/04 10:00,ROBBERY,CARJACKING WITH A GUN,Monday,SOUTHERN,NONE,8TH ST / MISSION ST,-122.4131609,37.77745666
37.78008547,-122.4030648,Point,9/2/09 1:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,300 Block of 5TH ST,-122.4030648,37.78008547
37.80224983,-122.4171501,Point,8/10/10 14:00,DISORDERLY CONDUCT,DISTURBING THE PEACE,Tuesday,CENTRAL,NONE,900 Block of LOMBARD ST,-122.4171501,37.80224983
37.78829613,-122.4217342,Point,9/23/07 8:38,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Sunday,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1300 Block of VANNESS AV,-122.4217342,37.78829613
37.78136609,-122.4438566,Point,12/24/12 13:47,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,PARK,NONE,SONORA LN / TERRAVISTA AV,-122.4438566,37.78136609
37.78535304,-122.4128832,Point,7/14/07 17:35,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,TENDERLOIN,"ARREST, BOOKED",STEVELOE PL / JONES ST,-122.4128832,37.78535304
37.78007457,-122.4202505,Point,7/11/07 20:14,OTHER OFFENSES,AGGRESSIVE SOLICITING,Wednesday,NORTHERN,"ARREST, BOOKED",VANNESS AV / MCALLISTER ST,-122.4202505,37.78007457
37.71645868,-122.4410181,Point,1/22/08 14:22,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,INGLESIDE,"ARREST, BOOKED",MISSION ST / GENEVA AV,-122.4410181,37.71645868
37.75518672,-122.390459,Point,5/14/13 10:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,BAYVIEW,NONE,1000 Block of 23RD ST,-122.390459,37.75518672
37.72852806,-122.4756475,Point,11/12/09 14:20,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,TARAVAL,"ARREST, CITED",3200 Block of 20TH AV,-122.4756475,37.72852806
37.78578838,-122.4129705,Point,1/25/12 14:34,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.4129705,37.78578838
37.76252975,-122.4335005,Point,4/19/15 21:40,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,MISSION,"ARREST, BOOKED",3900 Block of 17TH ST,-122.4335005,37.76252975
37.78282765,-122.4097084,Point,1/13/10 4:01,OTHER OFFENSES,CONSPIRACY,Wednesday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4097084,37.78282765
37.7745986,-122.4258917,Point,6/29/14 17:12,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,NORTHERN,"ARREST, CITED",OAK ST / LAGUNA ST,-122.4258917,37.7745986
37.77348934,-122.4648123,Point,5/4/14 23:50,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,RICHMOND,NONE,FULTON ST / 7TH AV,-122.4648123,37.77348934
37.78573939,-122.4398523,Point,1/23/04 9:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,RICHMOND,NONE,1700 Block of DIVISADERO ST,-122.4398523,37.78573939
37.76950461,-122.4513144,Point,2/20/06 17:50,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,PARK,PSYCHOPATHIC CASE,1700 Block of HAIGHT ST,-122.4513144,37.76950461
37.78009171,-122.4847317,Point,12/12/09 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,RICHMOND,NONE,GEARY BL / 25TH AV,-122.4847317,37.78009171
37.70893576,-122.4145829,Point,11/1/09 20:15,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,INGLESIDE,NONE,500 Block of ARGONAUT AV,-122.4145829,37.70893576
37.7784577,-122.4410664,Point,1/30/05 9:06,ASSAULT,BATTERY,Sunday,PARK,NONE,1800 Block of GOLDEN GATE AV,-122.4410664,37.7784577
37.75593303,-122.4595665,Point,1/22/15 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,CRESTMONT DR / DEVONSHIRE WY,-122.4595665,37.75593303
37.77269482,-122.4221883,Point,1/21/15 15:20,ASSAULT,BATTERY,Wednesday,SOUTHERN,NONE,1600 Block of MARKET ST,-122.4221883,37.77269482
37.73521723,-122.3906896,Point,11/16/05 18:11,WARRANTS,WARRANT ARREST,Wednesday,BAYVIEW,NONE,4700 Block of 3RD ST,-122.3906896,37.73521723
37.7783269,-122.3965332,Point,1/23/15 20:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,BRANNAN ST / 4TH ST,-122.3965332,37.7783269
37.77825108,-122.4198849,Point,6/29/14 15:58,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,NORTHERN,NONE,GROVE ST / VANNESS AV,-122.4198849,37.77825108
37.75223917,-122.4184482,Point,4/1/04 21:45,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,MISSION,NONE,MISSION ST / 24TH ST,-122.4184482,37.75223917
37.74307312,-122.4228511,Point,8/31/04 9:30,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Tuesday,INGLESIDE,NONE,700 Block of SAN JOSE AV,-122.4228511,37.74307312
